Year,category,college,branch,Cutoff_Rank,Fees,Placement_Percentage,Average_Package,NIRF_Rank,Total_Seats,Available_Seats,Seat_Ratio,Recommendation_Score
2025,OC,XYZ Engineering College,IT,17633,179721,91,14.4,72,61,7,0.11475409836065574,52.395081967213116
2025,SC,GHI Engineering College,EEE,17690,179664,77,7.8,74,234,36,0.15384615384615385,41.77692307692308
2025,SC,GHI Engineering College,CSE,17692,87334,95,11.7,56,80,46,0.575,64.9
2025,OC,Kongu Engineering College,ECE,17711,111560,83,5.7,130,178,5,0.028089887640449437,22.161797752808987
2025,BC,XYZ Engineering College,EEE,17793,135063,92,10.3,109,101,38,0.37623762376237624,42.72475247524753
2025,BC,XYZ Engineering College,CSE,17842,94349,98,14.8,147,161,25,0.15527950310559005,33.2055900621118
2025,OC,XYZ Engineering College,IT,17854,148576,78,10.7,65,115,18,0.1565217391304348,47.7304347826087
2025,SC,GHI Engineering College,EEE,17889,90897,95,11.3,48,161,13,0.08074534161490683,57.014906832298145
2025,BC,Kongu Engineering College,IT,17906,115604,96,10.5,141,73,18,0.2465753424657534,31.93150684931507
2025,OC,ABC Engineering College,ECE,17918,168969,98,8.0,147,97,8,0.08247422680412371,24.949484536082473
2025,OC,Kongu Engineering College,IT,17951,85234,84,4.4,91,145,23,0.15862068965517243,35.47241379310344
2025,BC,Kongu Engineering College,EEE,17955,110327,84,9.6,123,99,36,0.36363636363636365,35.17272727272727
2025,BC,ABC Engineering College,IT,17992,96468,78,7.3,23,217,25,0.1152073732718894,56.104147465437784
2025,SC,GHI Engineering College,CSE,18036,128929,81,12.4,132,95,45,0.47368421052631576,36.57368421052632
2025,SC,GHI Engineering College,EEE,18041,140267,80,10.9,129,176,22,0.125,28.700000000000003
2025,OC,Kongu Engineering College,CSE,18053,122784,97,11.5,121,86,49,0.5697674418604651,45.6953488372093
2025,SC,DEF Engineering College,IT,18119,86090,87,11.3,123,166,35,0.21084337349397592,34.71686746987952
2025,OC,XYZ Engineering College,ECE,18141,95217,97,14.4,86,112,31,0.2767857142857143,53.23571428571428
2025,BC,ABC Engineering College,IT,18204,131350,80,8.1,100,110,21,0.19090909090909092,35.91818181818182
2025,BC,ABC Engineering College,ECE,18228,159765,90,12.6,35,89,46,0.5168539325842697,69.4370786516854
2025,OC,Kongu Engineering College,CSE,18291,159940,87,4.8,117,218,12,0.05504587155963303,26.90091743119266
2025,BC,XYZ Engineering College,ECE,18308,143243,81,14.6,115,71,35,0.49295774647887325,44.25915492957747
2025,BC,ABC Engineering College,IT,18350,144538,97,10.3,72,71,35,0.49295774647887325,57.65915492957746
2025,SC,DEF Engineering College,IT,18359,151935,89,14.5,101,169,47,0.2781065088757396,46.462130177514794
2025,BC,Kongu Engineering College,CSE,18423,153521,82,5.7,109,68,34,0.5,37.599999999999994
2025,OC,Kongu Engineering College,ECE,18479,95470,75,11.3,121,217,30,0.1382488479262673,30.264976958525345
2025,BC,Kongu Engineering College,CSE,18584,140042,77,12.5,69,173,23,0.1329479768786127,47.55895953757225
2025,SC,GHI Engineering College,CSE,18619,134094,80,5.5,45,165,32,0.19393939393939394,49.878787878787875
2025,BC,ABC Engineering College,IT,18623,133544,95,5.8,92,105,25,0.23809523809523808,41.46190476190476
2025,BC,ABC Engineering College,IT,18638,92593,94,14.3,76,187,34,0.18181818181818182,53.33636363636364
2025,BC,ABC Engineering College,EEE,18652,139059,92,12.9,115,144,14,0.09722222222222222,37.94444444444444
2025,SC,GHI Engineering College,IT,18696,82110,84,5.3,107,238,16,0.06722689075630252,29.744537815126048
2025,SC,DEF Engineering College,IT,18749,145273,76,11.0,88,222,11,0.04954954954954955,38.39099099099099
2025,OC,XYZ Engineering College,ECE,18769,119061,86,13.1,107,131,17,0.1297709923664122,39.39541984732824
2025,OC,Kongu Engineering College,ECE,18791,102942,88,7.5,129,99,38,0.3838383838383838,32.87676767676768
2025,BC,Kongu Engineering College,CSE,18923,98123,87,7.5,69,110,15,0.13636363636363635,45.627272727272725
2025,OC,XYZ Engineering College,EEE,18939,176922,93,10.7,75,210,5,0.023809523809523808,46.576190476190476
2025,SC,GHI Engineering College,EEE,18955,110696,75,12.8,60,80,39,0.4875,57.05
2025,SC,GHI Engineering College,EEE,19081,92172,87,11.1,147,101,25,0.24752475247524752,28.050495049504953
2025,SC,GHI Engineering College,CSE,19123,133294,90,5.1,131,127,31,0.2440944881889764,27.68188976377953
2025,BC,GHI Engineering College,IT,19145,106765,79,9.6,66,226,27,0.11946902654867257,45.889380530973455
2025,SC,GHI Engineering College,CSE,19150,111940,93,4.6,114,217,19,0.08755760368663594,30.05115207373272
2025,BC,DEF Engineering College,IT,19152,93698,88,8.7,111,185,16,0.08648648648648649,33.52972972972972
2025,BC,GHI Engineering College,ECE,19155,178421,75,10.0,65,131,30,0.22900763358778625,47.58015267175573
2025,SC,GHI Engineering College,ECE,19216,159726,85,6.2,51,229,30,0.13100436681222707,49.02008733624454
2025,OC,Kongu Engineering College,IT,19280,84001,86,12.5,116,108,43,0.39814814814814814,41.46296296296296
2025,BC,DEF Engineering College,EEE,19284,83750,96,10.9,31,222,42,0.1891891891891892,64.18378378378378
2025,BC,DEF Engineering College,IT,19359,87497,79,13.9,102,118,10,0.0847457627118644,38.69491525423729
2025,OC,XYZ Engineering College,EEE,19388,122651,95,7.9,120,108,15,0.1388888888888889,33.17777777777778
2025,BC,GHI Engineering College,IT,19400,121735,91,8.5,51,121,19,0.15702479338842976,53.64049586776859
2025,SC,DEF Engineering College,IT,19469,118024,80,10.1,79,97,30,0.30927835051546393,46.58556701030928
2025,BC,DEF Engineering College,EEE,19556,90212,90,11.6,33,98,37,0.37755102040816324,66.25102040816326
2025,SC,DEF Engineering College,EEE,19575,85625,95,7.6,71,189,38,0.20105820105820105,48.82116402116402
2025,SC,DEF Engineering College,EEE,19616,119100,89,14.6,49,174,44,0.25287356321839083,61.65747126436782
2025,BC,GHI Engineering College,IT,19633,135775,94,14.0,45,183,11,0.060109289617486336,59.90218579234973
2025,OC,ABC Engineering College,CSE,19710,87350,88,5.8,72,199,38,0.19095477386934673,44.41909547738693
2025,SC,GHI Engineering College,IT,19733,174259,86,6.0,123,146,35,0.23972602739726026,29.694520547945206
2025,SC,DEF Engineering College,IT,19814,99573,85,5.4,134,94,8,0.0851063829787234,22.40212765957447
2025,OC,ABC Engineering College,EEE,19815,102659,90,9.9,95,185,10,0.05405405405405406,39.48108108108108
2025,OC,ABC Engineering College,CSE,19824,120042,79,11.1,86,181,9,0.049723756906077346,39.994475138121544
2025,SC,DEF Engineering College,ECE,19887,110440,95,10.4,23,209,10,0.04784688995215311,62.956937799043054
2025,OC,XYZ Engineering College,EEE,19926,145397,82,11.0,27,118,41,0.3474576271186441,64.44915254237289
2025,BC,GHI Engineering College,ECE,19933,171520,80,11.9,62,186,47,0.25268817204301075,52.35376344086021
2025,OC,ABC Engineering College,IT,19994,105784,91,14.9,73,122,40,0.32786885245901637,56.85737704918033
2025,SC,GHI Engineering College,EEE,20037,84781,92,5.6,26,93,23,0.24731182795698925,60.34623655913978
2025,SC,DEF Engineering College,CSE,20074,104959,94,8.8,70,222,47,0.21171171171171171,50.234234234234236
2025,SC,GHI Engineering College,ECE,20077,171527,97,5.6,125,224,15,0.06696428571428571,28.539285714285715
2025,SC,GHI Engineering College,EEE,20089,163091,97,7.1,75,75,17,0.22666666666666666,48.23333333333333
2025,BC,DEF Engineering College,ECE,20187,137815,81,12.2,146,67,41,0.6119402985074627,34.93880597014926
2025,OC,GHI Engineering College,CSE,20233,125357,82,13.2,45,115,48,0.41739130434782606,62.64782608695652
2025,OC,DEF Engineering College,CSE,20267,179763,88,14.3,124,143,38,0.26573426573426573,38.81468531468531
2025,BC,GHI Engineering College,ECE,20312,136565,84,10.4,40,92,20,0.21739130434782608,57.947826086956525
2025,OC,DEF Engineering College,IT,20324,125572,83,4.4,86,92,7,0.07608695652173914,35.02173913043478
2025,BC,GHI Engineering College,ECE,20326,115727,96,4.2,84,239,24,0.100418410041841,39.80836820083682
2025,SC,GHI Engineering College,CSE,20402,127252,80,8.3,105,146,44,0.3013698630136986,36.827397260273976
2025,OC,GHI Engineering College,ECE,20419,162677,78,7.9,65,158,33,0.2088607594936709,45.97721518987341
2025,BC,DEF Engineering College,EEE,20419,80719,89,11.9,129,225,34,0.1511111111111111,32.92222222222222
2025,SC,GHI Engineering College,ECE,20531,176881,86,14.9,129,232,45,0.1939655172413793,35.87931034482759
2025,OC,DEF Engineering College,ECE,20577,144432,88,7.2,103,60,48,0.8,48.7
2025,OC,DEF Engineering College,CSE,20591,160933,88,12.4,38,196,17,0.08673469387755102,59.134693877551015
2025,BC,GHI Engineering College,ECE,20646,99759,89,9.7,37,111,32,0.2882882882882883,61.06576576576576
2025,SC,GHI Engineering College,ECE,20667,171243,85,4.0,61,159,49,0.3081761006289308,47.36352201257862
2025,BC,DEF Engineering College,CSE,20740,117864,86,8.0,64,145,5,0.034482758620689655,45.289655172413795
2025,SC,GHI Engineering College,CSE,20751,102502,89,7.4,66,196,27,0.1377551020408163,47.05510204081632
2025,BC,DEF Engineering College,ECE,20753,141329,92,11.0,52,155,29,0.1870967741935484,56.74193548387097
2025,OC,GHI Engineering College,ECE,20755,119808,97,14.1,105,172,18,0.10465116279069768,43.79302325581396
2025,SC,GHI Engineering College,ECE,20771,93281,98,10.2,47,234,46,0.19658119658119658,59.43162393162393
2025,OC,DEF Engineering College,IT,20787,91402,85,7.9,116,148,23,0.1554054054054054,31.70810810810811
2025,OC,GHI Engineering College,ECE,20811,158206,96,7.0,81,99,35,0.35353535353535354,48.57070707070707
2025,SC,GHI Engineering College,CSE,20812,173102,94,6.5,37,95,44,0.4631578947368421,62.86315789473684
2025,OC,GHI Engineering College,EEE,20896,130559,85,14.4,79,109,31,0.28440366972477066,51.888073394495414
2025,BC,GHI Engineering College,CSE,20906,115225,93,4.7,51,100,23,0.23,51.9
2025,SC,DEF Engineering College,CSE,20982,158389,77,8.5,98,214,23,0.10747663551401869,34.34953271028038
2025,OC,GHI Engineering College,IT,21041,134522,97,5.9,124,135,25,0.18518518518518517,31.5037037037037
2025,SC,GHI Engineering College,EEE,21043,90061,92,14.3,117,61,10,0.16393442622950818,40.07868852459016
2025,BC,DEF Engineering College,IT,21084,89083,77,14.8,134,207,19,0.09178743961352658,29.53574879227053
2025,SC,GHI Engineering College,IT,21132,177701,92,5.4,90,220,12,0.05454545454545454,37.09090909090909
2025,SC,GHI Engineering College,ECE,21204,94612,87,6.9,120,131,10,0.07633587786259542,28.52671755725191
2025,SC,DEF Engineering College,CSE,21229,120432,75,14.0,58,117,16,0.13675213675213677,51.835042735042734
2025,SC,GHI Engineering College,ECE,21245,133696,91,12.7,106,63,18,0.2857142857142857,43.91428571428572
2025,BC,DEF Engineering College,IT,21325,161630,89,8.8,22,222,20,0.09009009009009009,60.70180180180179
2025,BC,GHI Engineering College,EEE,21327,131974,87,5.4,65,88,15,0.17045454545454544,45.4090909090909
2025,BC,GHI Engineering College,ECE,21338,84782,82,10.3,139,170,26,0.15294117647058825,26.258823529411764
2025,OC,DEF Engineering College,IT,21343,107542,89,12.2,105,173,11,0.06358381502890173,38.671676300578035
2025,SC,GHI Engineering College,EEE,21392,178979,98,4.3,68,80,48,0.6,55.3
2025,OC,GHI Engineering College,ECE,21433,96419,83,7.0,146,65,29,0.4461538461538462,27.02307692307693
2025,OC,GHI Engineering College,EEE,21445,111311,81,10.7,58,117,8,0.06837606837606838,48.96752136752137
2025,SC,DEF Engineering College,IT,21532,166943,76,13.0,83,137,30,0.21897810218978103,45.27956204379562
2025,BC,DEF Engineering College,IT,21538,172796,78,9.4,73,187,25,0.13368983957219252,43.57379679144385
2025,OC,DEF Engineering College,EEE,21542,169997,79,13.0,118,217,22,0.10138248847926268,33.32764976958526
2025,BC,GHI Engineering College,EEE,21573,128840,92,5.9,38,191,32,0.16753926701570682,55.45078534031413
2025,OC,DEF Engineering College,IT,21593,114525,94,6.5,73,221,7,0.03167420814479638,43.43348416289592
2025,OC,GHI Engineering College,EEE,21675,103619,89,5.4,75,63,32,0.5079365079365079,49.75873015873016
2025,SC,DEF Engineering College,EEE,21679,145942,98,5.3,120,94,13,0.13829787234042554,31.46595744680851
2025,BC,DEF Engineering College,IT,21683,132275,88,10.0,148,237,39,0.16455696202531644,25.29113924050633
2025,OC,DEF Engineering College,CSE,21687,158393,84,13.3,46,223,17,0.07623318385650224,56.224663677130046
2025,OC,GHI Engineering College,CSE,21756,122188,97,13.9,102,82,6,0.07317073170731707,43.86341463414634
2025,BC,GHI Engineering College,ECE,21850,89199,96,5.0,131,120,42,0.35,31.5
2025,SC,DEF Engineering College,EEE,21889,84034,76,10.4,34,226,44,0.19469026548672566,56.89380530973451
2025,SC,GHI Engineering College,EEE,21912,160094,80,13.8,138,181,28,0.15469613259668508,29.4939226519337
2025,OC,GHI Engineering College,EEE,21958,86182,77,6.4,57,179,43,0.24022346368715083,47.204469273743015
2025,OC,DEF Engineering College,EEE,21998,95187,86,6.0,50,176,45,0.2556818181818182,51.91363636363636
2025,OC,DEF Engineering College,IT,22002,131832,91,5.3,28,127,50,0.3937007874015748,62.0740157480315
2025,BC,DEF Engineering College,IT,22035,140703,78,8.0,86,121,42,0.34710743801652894,42.542148760330576
2025,BC,DEF Engineering College,CSE,22062,138622,79,9.7,31,186,5,0.026881720430107527,54.63763440860215
2025,SC,GHI Engineering College,EEE,22063,81877,90,13.3,127,208,39,0.1875,35.95
2025,SC,DEF Engineering College,EEE,22097,99997,95,9.9,134,76,13,0.17105263157894737,31.62105263157895
2025,BC,DEF Engineering College,ECE,22098,157191,82,9.3,68,94,6,0.06382978723404255,44.776595744680854
2025,OC,GHI Engineering College,CSE,22132,96100,81,14.6,150,143,20,0.13986013986013987,26.6972027972028
2025,OC,GHI Engineering College,ECE,22151,90005,98,10.7,81,175,12,0.06857142857142857,47.17142857142858
2025,SC,GHI Engineering College,IT,22156,85751,96,12.3,103,96,20,0.20833333333333334,44.36666666666667
2025,OC,DEF Engineering College,IT,22189,154139,96,7.8,66,71,41,0.5774647887323944,58.349295774647885
2025,BC,GHI Engineering College,EEE,22192,179050,84,10.8,64,203,39,0.1921182266009852,50.6423645320197
2025,OC,GHI Engineering College,CSE,22226,93063,76,10.2,146,86,8,0.09302325581395349,21.060465116279072
2025,SC,DEF Engineering College,CSE,22301,80176,92,12.9,110,179,25,0.13966480446927373,40.29329608938548
2025,BC,DEF Engineering College,IT,22310,145491,83,13.7,132,216,28,0.12962962962962962,31.59259259259259
2025,BC,GHI Engineering College,IT,22319,173478,96,13.5,89,84,23,0.27380952380952384,51.07619047619047
2025,BC,GHI Engineering College,CSE,22354,91724,83,14.0,72,153,18,0.11764705882352941,49.652941176470584
2025,OC,GHI Engineering College,ECE,22364,135452,82,11.9,140,148,24,0.16216216216216217,27.743243243243242
2025,SC,DEF Engineering College,ECE,22400,178185,79,7.8,91,213,46,0.215962441314554,38.51924882629108
2025,OC,GHI Engineering College,CSE,22422,156437,95,7.1,35,110,47,0.42727272727272725,63.64545454545455
2025,OC,DEF Engineering College,EEE,22463,128611,75,5.9,89,194,22,0.1134020618556701,33.968041237113404
2025,SC,GHI Engineering College,CSE,22514,160960,79,10.7,113,238,29,0.12184873949579832,32.936974789915965
2025,OC,GHI Engineering College,EEE,22554,135097,81,4.4,27,94,42,0.44680851063829785,59.53617021276596
2025,BC,DEF Engineering College,CSE,22627,86657,95,7.2,67,176,29,0.16477272727272727,48.89545454545455
2025,BC,DEF Engineering College,EEE,22689,100350,78,14.9,71,235,36,0.15319148936170213,50.063829787234035
2025,BC,DEF Engineering College,IT,22710,153500,82,8.1,115,63,44,0.6984126984126984,42.168253968253964
2025,BC,GHI Engineering College,EEE,22733,80882,87,14.2,67,177,34,0.192090395480226,54.04180790960452
2025,BC,DEF Engineering College,ECE,22734,96795,89,9.1,92,197,30,0.15228426395939088,41.24568527918781
2025,OC,GHI Engineering College,EEE,22759,179337,95,13.3,131,197,13,0.06598984771573604,33.81979695431472
2025,OC,DEF Engineering College,ECE,22776,148574,87,14.2,85,201,14,0.06965174129353234,46.19303482587065
2025,BC,DEF Engineering College,EEE,22794,131562,79,5.5,90,114,49,0.4298245614035088,40.79649122807018
2025,SC,GHI Engineering College,ECE,22864,173154,96,8.3,62,135,30,0.2222222222222222,52.94444444444444
2025,BC,DEF Engineering College,ECE,22903,83135,89,14.3,65,151,15,0.09933774834437085,53.48675496688742
2025,BC,GHI Engineering College,CSE,22916,152633,88,10.5,29,93,14,0.15053763440860216,61.21075268817204
2025,SC,GHI Engineering College,ECE,22928,171303,97,8.1,93,171,44,0.2573099415204678,44.44619883040936
2025,BC,GHI Engineering College,ECE,22948,121087,95,11.5,27,148,40,0.2702702702702703,67.30540540540541
2025,BC,GHI Engineering College,EEE,22959,131802,87,10.3,76,175,33,0.18857142857142858,47.37142857142857
2025,OC,GHI Engineering College,ECE,22993,96045,78,11.5,91,117,35,0.29914529914529914,43.58290598290598
2025,SC,GHI Engineering College,IT,23012,88231,91,4.1,129,102,6,0.058823529411764705,23.876470588235296
2025,OC,DEF Engineering College,IT,23039,90542,87,5.8,145,75,48,0.64,31.2
2025,SC,GHI Engineering College,IT,23057,88397,88,11.6,99,158,45,0.2848101265822785,43.996202531645565
2025,SC,DEF Engineering College,ECE,23067,162213,91,7.2,108,155,14,0.09032258064516129,33.906451612903226
2025,OC,DEF Engineering College,EEE,23074,134505,92,14.1,117,190,20,0.10526315789473684,38.70526315789474
2025,OC,DEF Engineering College,CSE,23108,144109,76,14.1,128,135,26,0.1925925925925926,32.351851851851855
2025,SC,DEF Engineering College,EEE,23115,161846,86,14.0,145,210,9,0.04285714285714286,27.15714285714286
2025,BC,GHI Engineering College,EEE,23116,86871,97,10.7,37,161,24,0.14906832298136646,61.681366459627334
2025,BC,DEF Engineering College,ECE,23184,83164,96,12.7,141,63,27,0.42857142857142855,37.77142857142857
2025,OC,GHI Engineering College,ECE,23276,84526,86,8.1,135,60,39,0.65,36.4
2025,BC,GHI Engineering College,ECE,23332,89731,97,6.8,139,138,45,0.32608695652173914,30.721739130434784
2025,BC,DEF Engineering College,IT,23339,135499,97,13.4,62,98,36,0.3673469387755102,61.2469387755102
2025,BC,DEF Engineering College,CSE,23352,91589,95,8.8,30,60,42,0.7,72.3
2025,SC,GHI Engineering College,IT,23398,111937,78,7.9,84,77,44,0.5714285714285714,47.52857142857143
2025,OC,GHI Engineering College,CSE,23458,141776,84,9.7,120,99,20,0.20202020202020202,32.94040404040404
2025,OC,DEF Engineering College,IT,23501,155144,82,9.2,50,90,45,0.5,58.8
2025,OC,GHI Engineering College,CSE,23515,161530,95,6.3,55,163,5,0.03067484662576687,48.913496932515336
2025,SC,GHI Engineering College,ECE,23532,151361,90,4.9,129,87,25,0.28735632183908044,28.947126436781613
2025,BC,GHI Engineering College,CSE,23564,125333,79,11.2,66,60,30,0.5,55.1
2025,OC,GHI Engineering College,EEE,23596,116396,86,9.3,146,78,11,0.14102564102564102,24.120512820512825
2025,BC,GHI Engineering College,EEE,23666,100089,90,9.1,104,112,47,0.41964285714285715,43.292857142857144
2025,BC,DEF Engineering College,IT,23721,104935,84,14.8,60,123,25,0.2032520325203252,56.0650406504065
2025,SC,DEF Engineering College,EEE,23724,98600,93,4.3,147,221,38,0.17194570135746606,21.538914027149318
2025,OC,GHI Engineering College,ECE,23776,144189,84,6.7,147,189,5,0.026455026455026454,18.32910052910053
2025,OC,DEF Engineering College,IT,23844,169064,96,12.5,105,203,12,0.059113300492610835,40.98226600985221
2025,SC,DEF Engineering College,IT,23882,80009,80,6.4,109,143,49,0.34265734265734266,34.553146853146856
2025,OC,GHI Engineering College,IT,23949,107419,75,6.5,112,120,25,0.20833333333333334,29.566666666666666
2025,SC,GHI Engineering College,IT,24004,144715,89,9.9,103,217,39,0.17972350230414746,39.29447004608295
2025,SC,DEF Engineering College,IT,24032,141078,85,10.8,49,109,27,0.24770642201834864,56.554128440366966
2025,SC,DEF Engineering College,CSE,24035,137742,91,12.2,34,103,27,0.2621359223300971,64.54271844660195
2025,SC,DEF Engineering College,EEE,24153,123824,96,7.1,35,234,16,0.06837606837606838,56.76752136752137
2025,BC,DEF Engineering College,IT,24154,145596,92,14.2,129,100,32,0.32,39.5
2025,OC,GHI Engineering College,ECE,24158,163525,96,5.8,88,113,48,0.4247787610619469,46.69557522123894
2025,BC,DEF Engineering College,EEE,24177,158445,86,7.6,50,187,11,0.058823529411764705,49.576470588235296
2025,OC,GHI Engineering College,ECE,24247,93924,95,6.5,145,115,30,0.2608695652173913,26.717391304347828
2025,OC,GHI Engineering College,IT,24263,157767,93,13.4,91,174,10,0.05747126436781609,45.14942528735632
2025,OC,DEF Engineering College,EEE,24340,174270,84,10.5,142,161,8,0.049689440993788817,24.093788819875776
2025,SC,GHI Engineering College,ECE,24358,84041,95,8.6,34,64,46,0.71875,71.275
2025,OC,DEF Engineering College,EEE,24362,155738,84,14.7,89,196,38,0.19387755102040816,47.077551020408166
2025,OC,DEF Engineering College,ECE,24392,105963,91,8.7,113,141,11,0.07801418439716312,33.66028368794326
2025,OC,DEF Engineering College,EEE,24413,101449,93,11.1,140,195,46,0.2358974358974359,31.71794871794872
2025,SC,DEF Engineering College,EEE,24415,101269,88,8.8,87,205,14,0.06829268292682927,40.46585365853658
2025,SC,DEF Engineering College,IT,24418,179838,93,4.2,99,92,38,0.41304347826086957,40.66086956521739
2025,SC,DEF Engineering College,IT,24520,98781,95,13.9,96,146,40,0.273972602739726,49.07945205479452
2025,SC,GHI Engineering College,CSE,24557,176037,75,6.0,74,64,11,0.171875,39.7375
2025,OC,DEF Engineering College,CSE,24581,112714,81,5.3,35,228,7,0.03070175438596491,49.714035087719296
2025,BC,DEF Engineering College,IT,24654,129333,80,8.8,123,164,18,0.10975609756097561,28.095121951219515
2025,BC,DEF Engineering College,IT,24658,110587,84,4.6,112,173,8,0.046242774566473986,27.124855491329484
2025,BC,DEF Engineering College,EEE,24673,168626,87,6.6,120,99,8,0.08080808080808081,28.316161616161615
2025,SC,GHI Engineering College,IT,24711,159814,88,13.5,132,176,35,0.19886363636363635,34.277272727272724
2025,BC,GHI Engineering College,ECE,24724,153820,78,6.5,145,102,41,0.4019607843137255,24.43921568627451
2025,BC,DEF Engineering College,ECE,24753,103524,85,11.3,33,167,40,0.23952095808383234,61.69041916167664
2025,SC,DEF Engineering College,EEE,24794,80561,96,7.0,138,203,21,0.10344827586206896,26.46896551724138
2025,SC,GHI Engineering College,CSE,24826,179593,77,12.4,39,91,48,0.5274725274725275,64.34945054945055
2025,SC,GHI Engineering College,IT,24843,115032,83,10.4,141,98,23,0.23469387755102042,27.693877551020407
2025,OC,DEF Engineering College,IT,24853,97327,84,9.7,25,139,30,0.2158273381294964,61.716546762589935
2025,OC,DEF Engineering College,CSE,24858,121839,81,13.2,41,160,49,0.30625,61.325
2025,SC,DEF Engineering College,CSE,24867,92452,76,12.6,101,180,13,0.07222222222222222,36.544444444444444
2025,BC,GHI Engineering College,IT,24892,149463,87,6.5,53,61,13,0.21311475409836064,50.962295081967206
2025,OC,DEF Engineering College,EEE,24896,155114,92,11.1,74,207,32,0.15458937198067632,49.591787439613526
2025,SC,GHI Engineering College,IT,24904,83263,91,9.6,96,203,39,0.1921182266009852,41.9423645320197
2025,OC,DEF Engineering College,CSE,24966,150151,89,12.8,131,148,15,0.10135135135135136,32.22702702702703
2025,SC,DEF Engineering College,ECE,24971,150176,75,6.1,97,236,5,0.0211864406779661,29.923728813559322
2025,OC,DEF Engineering College,IT,24977,103919,88,11.3,71,155,24,0.15483870967741936,49.496774193548376
2025,BC,GHI Engineering College,CSE,25002,94798,95,10.5,20,187,24,0.12834224598930483,65.56684491978609
2025,OC,DEF Engineering College,CSE,25038,109036,80,6.4,22,95,15,0.15789473684210525,56.9578947368421
2025,SC,DEF Engineering College,EEE,25054,137567,94,13.6,104,71,34,0.4788732394366197,50.177464788732394
2025,BC,DEF Engineering College,EEE,25069,154504,88,14.9,55,60,17,0.2833333333333333,60.46666666666666
2025,SC,DEF Engineering College,IT,25073,132998,93,11.3,92,146,44,0.3013698630136986,47.627397260273966
2025,SC,DEF Engineering College,IT,25075,126336,92,10.9,43,80,23,0.2875,61.349999999999994
2025,BC,DEF Engineering College,ECE,25078,160885,86,8.3,123,160,9,0.05625,28.325000000000003
2025,SC,DEF Engineering College,CSE,25112,85448,81,12.9,100,125,41,0.328,43.760000000000005
2025,OC,DEF Engineering College,EEE,25132,141415,80,14.1,102,212,32,0.1509433962264151,40.5188679245283
2025,OC,GHI Engineering College,CSE,25145,105392,79,9.5,135,79,6,0.0759493670886076,24.218987341772152
2025,SC,GHI Engineering College,IT,25159,130941,79,8.8,64,67,35,0.5223880597014925,53.74776119402985
2025,SC,DEF Engineering College,EEE,25162,81914,84,8.9,37,66,5,0.07575757575757576,54.51515151515151
2025,BC,GHI Engineering College,ECE,25203,81119,79,12.2,67,182,20,0.10989010989010989,47.9978021978022
2025,OC,GHI Engineering College,CSE,25210,114177,92,10.6,136,109,43,0.3944954128440367,35.289908256880736
2025,BC,GHI Engineering College,EEE,25221,142566,79,7.6,57,237,28,0.11814345991561181,46.56286919831224
2025,OC,GHI Engineering College,CSE,25233,112293,82,6.9,68,84,26,0.30952380952380953,47.290476190476184
2025,OC,GHI Engineering College,IT,25259,148929,79,14.1,23,85,40,0.47058823529411764,70.31176470588235
2025,OC,GHI Engineering College,IT,25308,151627,82,12.2,145,66,25,0.3787878787878788,30.87575757575757
2025,BC,GHI Engineering College,IT,25317,142837,82,10.5,61,196,39,0.1989795918367347,50.77959183673469
2025,BC,DEF Engineering College,IT,25426,160912,86,14.3,109,133,50,0.37593984962406013,44.918796992481205
2025,BC,GHI Engineering College,CSE,25440,110002,85,11.3,76,193,5,0.025906735751295335,44.51813471502591
2025,SC,DEF Engineering College,CSE,25441,92504,83,10.8,116,104,50,0.4807692307692308,40.51538461538462
2025,SC,DEF Engineering College,ECE,25457,166790,94,9.7,28,167,31,0.18562874251497005,63.212574850299404
2025,OC,DEF Engineering College,IT,25511,100054,92,9.5,24,100,44,0.44,68.7
2025,OC,GHI Engineering College,ECE,25653,110086,92,5.6,97,82,26,0.3170731707317073,40.44146341463414
2025,OC,DEF Engineering College,ECE,25655,142735,81,12.6,73,114,28,0.24561403508771928,49.91228070175438
2025,OC,DEF Engineering College,CSE,25740,111973,79,9.9,71,135,50,0.37037037037037035,49.7074074074074
2025,SC,DEF Engineering College,ECE,25742,154153,87,8.3,88,111,20,0.18018018018018017,41.6036036036036
2025,BC,DEF Engineering College,CSE,25804,143503,90,7.8,76,74,10,0.13513513513513514,44.7027027027027
2025,SC,GHI Engineering College,ECE,25825,155080,77,12.4,145,161,50,0.3105590062111801,28.211180124223603
2025,OC,GHI Engineering College,IT,25829,161097,86,14.5,110,184,26,0.14130434782608695,40.12608695652174
2025,BC,GHI Engineering College,EEE,25949,95135,90,9.2,93,144,8,0.05555555555555555,39.41111111111112
2025,SC,DEF Engineering College,EEE,25961,134011,82,9.3,139,214,33,0.1542056074766355,25.28411214953271
2025,OC,GHI Engineering College,IT,26074,148357,90,9.2,33,123,45,0.36585365853658536,63.61707317073171
2025,OC,GHI Engineering College,EEE,26111,138743,95,8.0,40,151,32,0.2119205298013245,58.73841059602649
2025,SC,DEF Engineering College,EEE,26145,125294,87,14.8,77,238,25,0.10504201680672269,49.90084033613445
2025,SC,DEF Engineering College,IT,26159,144044,76,11.9,21,78,22,0.28205128205128205,64.04102564102564
2025,OC,DEF Engineering College,ECE,26195,100607,82,11.2,117,190,9,0.04736842105263158,31.647368421052633
2025,OC,DEF Engineering College,EEE,26217,168106,97,5.7,21,237,7,0.029535864978902954,59.09071729957806
